episode,seed,episode_reward,avg_fee_bps,epsilon
3414,3414,0.4159,8.1944,0.1724
3415,3415,0.3903,8.4750,0.1723
3416,3416,0.4134,8.0813,0.1723
3417,3417,0.4104,8.4319,0.1722
3418,3418,0.4190,8.2681,0.1721
3419,3419,0.4297,8.0021,0.1721
3420,3420,0.4492,7.4688,0.1720
3421,3421,0.4142,8.1528,0.1719
3422,3422,0.4126,8.3257,0.1718
3423,3423,0.4131,7.9111,0.1718
3424,3424,0.4160,8.4521,0.1717
3425,3425,0.4046,8.1854,0.1716
3426,3426,0.4119,8.3153,0.1715
3427,3427,0.3928,8.3063,0.1715
3428,3428,0.4298,7.8208,0.1714
3429,3429,0.4291,7.8785,0.1713
3430,3430,0.4440,7.5535,0.1712
3431,3431,0.4235,7.6910,0.1712
3432,3432,0.4212,7.8993,0.1711
3433,3433,0.4342,8.1111,0.1710
3434,3434,0.4276,8.2069,0.1710
3435,3435,0.4240,8.1903,0.1709
3436,3436,0.4141,8.2681,0.1708
3437,3437,0.4627,7.7826,0.1707
3438,3438,0.4476,7.4764,0.1707
3439,3439,0.4243,7.9924,0.1706
3440,3440,0.4378,7.5972,0.1705
3441,3441,0.4082,8.1264,0.1705
3442,3442,0.4274,7.9007,0.1704
3443,3443,0.4092,7.7431,0.1703
3444,3444,0.4307,8.1361,0.1702
3445,3445,0.4179,7.9167,0.1702
3446,3446,0.4224,7.8229,0.1701
3447,3447,0.4258,9.0160,0.1700
3448,3448,0.4159,9.3806,0.1699
3449,3449,0.4177,9.6007,0.1699
3450,3450,0.3992,9.4694,0.1698
3451,3451,0.4039,10.0569,0.1697
3452,3452,0.4294,8.0257,0.1697
3453,3453,0.4314,8.3250,0.1696
3454,3454,0.4296,8.2194,0.1695
3455,3455,0.4158,8.1104,0.1694
3456,3456,0.4400,7.8361,0.1694
3457,3457,0.4426,8.0083,0.1693
3458,3458,0.4490,7.6042,0.1692
3459,3459,0.4274,7.8896,0.1692
3460,3460,0.4308,8.0583,0.1691
3461,3461,0.4307,7.6299,0.1690
3462,3462,0.4127,7.8889,0.1689
3463,3463,0.4364,8.0188,0.1689
3464,3464,0.4389,7.8757,0.1688
3465,3465,0.4524,7.5444,0.1687
3466,3466,0.4408,8.0007,0.1687
3467,3467,0.4201,8.1250,0.1686
3468,3468,0.4178,8.4285,0.1685
3469,3469,0.4288,8.5556,0.1684
3470,3470,0.4170,8.6931,0.1684
3471,3471,0.4220,8.2132,0.1683
3472,3472,0.3981,9.0840,0.1682
3473,3473,0.4105,9.1368,0.1682
3474,3474,0.4048,9.1049,0.1681
3475,3475,0.4170,9.4403,0.1680
3476,3476,0.4083,9.1569,0.1679
3477,3477,0.4374,8.0312,0.1679
3478,3478,0.4371,8.0215,0.1678
3479,3479,0.4335,7.8764,0.1677
3480,3480,0.4111,8.1743,0.1677
3481,3481,0.3963,7.8549,0.1676
3482,3482,0.3905,9.3167,0.1675
3483,3483,0.4223,8.4417,0.1675
3484,3484,0.4089,8.3208,0.1674
3485,3485,0.4087,8.2722,0.1673
3486,3486,0.4229,8.7069,0.1672
3487,3487,0.4131,8.6944,0.1672
3488,3488,0.4102,9.1264,0.1671
3489,3489,0.4284,8.7104,0.1670
3490,3490,0.4228,8.0361,0.1670
3491,3491,0.4288,7.6618,0.1669
3492,3492,0.4054,8.1090,0.1668
3493,3493,0.4155,8.0931,0.1667
3494,3494,0.4050,8.3326,0.1667
3495,3495,0.4251,7.8854,0.1666
3496,3496,0.4259,8.1556,0.1665
3497,3497,0.4486,7.7028,0.1665
3498,3498,0.4474,7.2910,0.1664
3499,3499,0.4436,7.8042,0.1663
3500,3500,0.4397,7.4576,0.1663
3501,3501,0.4409,7.5438,0.1662
3502,3502,0.4420,7.4458,0.1661
3503,3503,0.4403,7.7451,0.1661
3504,3504,0.4422,7.7486,0.1660
3505,3505,0.4428,7.4785,0.1659
3506,3506,0.4508,7.8104,0.1658
3507,3507,0.4380,7.6667,0.1658
3508,3508,0.4366,8.1444,0.1657
3509,3509,0.4322,7.8354,0.1656
3510,3510,0.4198,8.0917,0.1656
3511,3511,0.4047,8.4660,0.1655
3512,3512,0.4302,8.1111,0.1654
3513,3513,0.4156,8.2688,0.1654
3514,3514,0.4336,8.0729,0.1653
3515,3515,0.4313,7.8708,0.1652
3516,3516,0.4195,8.0264,0.1651
3517,3517,0.4296,7.9382,0.1651
3518,3518,0.4218,8.3944,0.1650
3519,3519,0.4186,8.0347,0.1649
3520,3520,0.3906,8.4583,0.1649
3521,3521,0.3833,8.7111,0.1648
3522,3522,0.4046,8.3222,0.1647
3523,3523,0.3879,9.9181,0.1647
3524,3524,0.3941,9.2097,0.1646
3525,3525,0.3791,9.5278,0.1645
3526,3526,0.4252,8.3722,0.1645
3527,3527,0.4131,8.3410,0.1644
3528,3528,0.4262,8.2181,0.1643
3529,3529,0.4257,8.1861,0.1643
3530,3530,0.4159,8.1708,0.1642
3531,3531,0.4062,8.8931,0.1641
3532,3532,0.4131,8.5424,0.1640
3533,3533,0.4077,9.0819,0.1640
3534,3534,0.3964,8.8632,0.1639
3535,3535,0.4068,8.9125,0.1638
3536,3536,0.4078,8.7785,0.1638
3537,3537,0.4106,8.8583,0.1637
3538,3538,0.4178,8.8354,0.1636
3539,3539,0.4106,9.1201,0.1636
3540,3540,0.4107,8.9743,0.1635
3541,3541,0.4107,8.7882,0.1634
3542,3542,0.4025,8.4931,0.1634
3543,3543,0.4079,8.9799,0.1633
3544,3544,0.4153,8.3528,0.1632
3545,3545,0.4164,8.2021,0.1632
3546,3546,0.4326,8.6035,0.1631
3547,3547,0.4253,8.3549,0.1630
3548,3548,0.4020,9.0819,0.1630
3549,3549,0.4206,8.9236,0.1629
3550,3550,0.4023,8.3264,0.1628
3551,3551,0.4165,8.0458,0.1628
3552,3552,0.4060,8.3993,0.1627
3553,3553,0.4186,7.9472,0.1626
3554,3554,0.4130,7.9174,0.1626
3555,3555,0.4098,8.1549,0.1625
3556,3556,0.4167,7.6389,0.1624
3557,3557,0.4150,8.0049,0.1624
3558,3558,0.4244,7.9125,0.1623
3559,3559,0.3973,7.9868,0.1622
3560,3560,0.4227,8.2701,0.1621
3561,3561,0.4273,7.9813,0.1621
3562,3562,0.4292,8.0243,0.1620
3563,3563,0.4432,8.2937,0.1619
3564,3564,0.4299,8.0917,0.1619
3565,3565,0.4280,7.8424,0.1618
3566,3566,0.4400,7.1479,0.1617
3567,3567,0.4267,8.1729,0.1617
3568,3568,0.4245,8.0104,0.1616
3569,3569,0.4117,8.2771,0.1615
3570,3570,0.4288,7.7764,0.1615
3571,3571,0.4172,8.3972,0.1614
3572,3572,0.4226,8.9521,0.1613
3573,3573,0.4084,8.8535,0.1613
3574,3574,0.4062,9.1937,0.1612
3575,3575,0.4091,9.1819,0.1611
3576,3576,0.4362,8.1583,0.1611
3577,3577,0.4270,8.3868,0.1610
3578,3578,0.4321,8.2944,0.1609
3579,3579,0.4318,8.2299,0.1609
3580,3580,0.4193,8.8681,0.1608
3581,3581,0.4352,8.2819,0.1607
3582,3582,0.4396,8.3451,0.1607
3583,3583,0.4233,8.4743,0.1606
3584,3584,0.4325,8.0035,0.1605
3585,3585,0.4288,8.2542,0.1605
3586,3586,0.4318,8.1590,0.1604
3587,3587,0.4243,8.4187,0.1603
3588,3588,0.4348,8.3597,0.1603
3589,3589,0.4224,8.3861,0.1602
3590,3590,0.4291,7.7583,0.1601
3591,3591,0.4284,7.4938,0.1601
3592,3592,0.4451,7.6688,0.1600
3593,3593,0.4389,7.3681,0.1599
3594,3594,0.4344,7.6826,0.1599
3595,3595,0.4162,7.9215,0.1598
3596,3596,0.4202,7.6660,0.1598
3597,3597,0.4269,8.0674,0.1597
3598,3598,0.4263,7.9667,0.1596
3599,3599,0.4030,7.9972,0.1596
3600,3600,0.4237,8.2944,0.1595
3601,3601,0.4095,8.5653,0.1594
3602,3602,0.4092,8.8778,0.1594
3603,3603,0.4384,8.0903,0.1593
3604,3604,0.4084,8.1354,0.1592
3605,3605,0.4035,8.2583,0.1592
3606,3606,0.4240,8.3597,0.1591
3607,3607,0.4032,8.5201,0.1590
3608,3608,0.4229,7.9437,0.1590
3609,3609,0.4449,7.7007,0.1589
3610,3610,0.4251,7.9264,0.1588
3611,3611,0.4318,7.9931,0.1588
3612,3612,0.4158,7.4896,0.1587
3613,3613,0.4160,7.8812,0.1586
3614,3614,0.4336,7.6764,0.1586
3615,3615,0.4264,7.8382,0.1585
3616,3616,0.4271,7.6201,0.1584
3617,3617,0.4315,7.2306,0.1584
3618,3618,0.4538,7.4076,0.1583
3619,3619,0.4190,7.5208,0.1582
3620,3620,0.4390,7.3361,0.1582
3621,3621,0.4301,7.3528,0.1581
3622,3622,0.4500,7.1500,0.1581
3623,3623,0.4252,7.9125,0.1580
3624,3624,0.4286,7.7479,0.1579
3625,3625,0.4207,7.8139,0.1579
3626,3626,0.4222,7.6826,0.1578
3627,3627,0.4279,7.8396,0.1577
3628,3628,0.4161,8.0424,0.1577
3629,3629,0.4333,7.6160,0.1576
3630,3630,0.4350,7.8694,0.1575
3631,3631,0.4313,7.7542,0.1575
3632,3632,0.4396,7.9069,0.1574
3633,3633,0.4390,7.8104,0.1573
3634,3634,0.4326,8.0563,0.1573
3635,3635,0.4332,7.5521,0.1572
3636,3636,0.4240,7.5840,0.1571
3637,3637,0.4081,7.6167,0.1571
3638,3638,0.4244,7.7861,0.1570
3639,3639,0.4105,8.1549,0.1570
3640,3640,0.4318,7.7993,0.1569
3641,3641,0.4111,8.4028,0.1568
3642,3642,0.4310,7.9174,0.1568
3643,3643,0.4347,7.7646,0.1567
3644,3644,0.4315,7.8333,0.1566
3645,3645,0.4343,7.6604,0.1566
3646,3646,0.4330,7.5264,0.1565
3647,3647,0.4272,7.8125,0.1564
3648,3648,0.4223,8.3208,0.1564
3649,3649,0.4312,8.0868,0.1563
3650,3650,0.4301,7.8181,0.1563
3651,3651,0.4359,7.7542,0.1562
3652,3652,0.4374,7.6618,0.1561
3653,3653,0.4376,7.7174,0.1561
3654,3654,0.4402,7.8708,0.1560
3655,3655,0.4334,7.7285,0.1559
3656,3656,0.4384,8.0854,0.1559
3657,3657,0.4242,7.6493,0.1558
3658,3658,0.4306,7.5625,0.1557
3659,3659,0.4319,7.8563,0.1557
3660,3660,0.4265,7.9389,0.1556
3661,3661,0.4099,7.9646,0.1556
3662,3662,0.4353,7.9479,0.1555
3663,3663,0.4252,7.8757,0.1554
3664,3664,0.4282,7.9639,0.1554
3665,3665,0.4357,7.4792,0.1553
3666,3666,0.4490,7.3590,0.1552
3667,3667,0.4419,7.9188,0.1552
3668,3668,0.4219,7.7500,0.1551
3669,3669,0.4197,8.0264,0.1550
3670,3670,0.4347,7.5951,0.1550
3671,3671,0.4295,7.8271,0.1549
3672,3672,0.4491,7.4528,0.1549
3673,3673,0.4393,7.2771,0.1548
3674,3674,0.4135,7.8708,0.1547
3675,3675,0.4265,8.5764,0.1547
3676,3676,0.4124,8.5014,0.1546
3677,3677,0.4351,8.1646,0.1545
3678,3678,0.4226,8.6083,0.1545
3679,3679,0.4261,8.1681,0.1544
3680,3680,0.4256,8.2250,0.1544
3681,3681,0.4270,8.1264,0.1543
3682,3682,0.4227,7.8708,0.1542
3683,3683,0.4455,7.0674,0.1542
3684,3684,0.4221,7.4486,0.1541
3685,3685,0.4427,7.3611,0.1540
3686,3686,0.4342,7.6326,0.1540
3687,3687,0.4397,7.6097,0.1539
3688,3688,0.4409,7.7264,0.1539
3689,3689,0.4346,7.2333,0.1538
3690,3690,0.4430,7.3618,0.1537
3691,3691,0.4431,7.5979,0.1537
3692,3692,0.4381,7.9104,0.1536
3693,3693,0.4138,8.8167,0.1535
3694,3694,0.4222,9.0160,0.1535
3695,3695,0.4149,9.2597,0.1534
3696,3696,0.4308,8.5681,0.1534
3697,3697,0.4073,9.1806,0.1533
3698,3698,0.4283,8.0597,0.1532
3699,3699,0.4329,8.1153,0.1532
3700,3700,0.4409,8.0090,0.1531
3701,3701,0.4523,8.0299,0.1530
3702,3702,0.4418,7.7410,0.1530
3703,3703,0.4230,7.9493,0.1529
3704,3704,0.4276,8.4306,0.1529
3705,3705,0.4158,8.7000,0.1528
3706,3706,0.4155,8.4104,0.1527
3707,3707,0.4057,8.7431,0.1527
3708,3708,0.4214,7.9896,0.1526
3709,3709,0.4276,8.2812,0.1526
3710,3710,0.4080,8.3806,0.1525
3711,3711,0.4037,9.6639,0.1524
3712,3712,0.4055,9.7375,0.1524
3713,3713,0.4070,8.8222,0.1523
3714,3714,0.4174,8.8972,0.1522
3715,3715,0.4203,8.4743,0.1522
3716,3716,0.4231,8.4674,0.1521
3717,3717,0.4253,8.8819,0.1521
3718,3718,0.4173,8.7549,0.1520
3719,3719,0.4096,8.6729,0.1519
3720,3720,0.3969,8.7688,0.1519
3721,3721,0.4147,8.5826,0.1518
3722,3722,0.4315,7.6097,0.1518
3723,3723,0.4225,8.1486,0.1517
3724,3724,0.4332,7.7771,0.1516
3725,3725,0.4323,7.7042,0.1516
3726,3726,0.4171,8.2778,0.1515
3727,3727,0.4303,7.8021,0.1515
3728,3728,0.4236,7.8319,0.1514
3729,3729,0.4208,8.0819,0.1513
3730,3730,0.4314,7.8174,0.1513
3731,3731,0.4190,7.8833,0.1512
3732,3732,0.4385,7.8660,0.1511
3733,3733,0.4093,7.7931,0.1511
3734,3734,0.4160,7.6104,0.1510
3735,3735,0.4332,7.4576,0.1510
3736,3736,0.4545,7.2812,0.1509
3737,3737,0.4402,7.3514,0.1508
3738,3738,0.4456,7.4194,0.1508
3739,3739,0.4524,7.4194,0.1507
3740,3740,0.4507,7.1743,0.1507
3741,3741,0.4478,7.2993,0.1506
3742,3742,0.4390,7.1250,0.1505
3743,3743,0.4386,7.3583,0.1505
3744,3744,0.4512,7.3285,0.1504
3745,3745,0.4490,7.2778,0.1504
3746,3746,0.4553,7.5451,0.1503
3747,3747,0.4266,8.0278,0.1502
3748,3748,0.4277,8.7368,0.1502
3749,3749,0.4252,8.5125,0.1501
3750,3750,0.4352,7.9514,0.1501
3751,3751,0.4367,8.3194,0.1500
3752,3752,0.4418,7.7361,0.1499
3753,3753,0.4405,8.1306,0.1499
3754,3754,0.4253,8.3146,0.1498
3755,3755,0.4229,8.4417,0.1498
3756,3756,0.4257,8.0868,0.1497
3757,3757,0.4344,8.1340,0.1496
3758,3758,0.3963,9.1424,0.1496
3759,3759,0.4239,8.5250,0.1495
3760,3760,0.4147,8.6236,0.1495
3761,3761,0.4181,8.1236,0.1494
3762,3762,0.4241,8.3958,0.1493
3763,3763,0.4130,8.1396,0.1493
3764,3764,0.4072,8.8882,0.1492
3765,3765,0.4236,8.3146,0.1492
3766,3766,0.4312,8.2424,0.1491
3767,3767,0.4324,8.3097,0.1490
3768,3768,0.4304,7.8979,0.1490
3769,3769,0.4357,8.0222,0.1489
3770,3770,0.4342,7.4799,0.1489
3771,3771,0.4490,7.6354,0.1488
3772,3772,0.4425,7.8236,0.1487
3773,3773,0.4292,7.6111,0.1487
3774,3774,0.3978,7.7861,0.1486
3775,3775,0.3991,7.8125,0.1486
3776,3776,0.3987,8.7889,0.1485
3777,3777,0.3802,9.8306,0.1485
3778,3778,0.4124,9.2083,0.1484
3779,3779,0.3974,9.5931,0.1483
3780,3780,0.3977,9.8507,0.1483
3781,3781,0.4047,9.6340,0.1482
3782,3782,0.4004,9.7882,0.1482
3783,3783,0.4155,9.9771,0.1481
3784,3784,0.4017,9.6625,0.1480
3785,3785,0.3972,9.5236,0.1480
3786,3786,0.4085,9.4118,0.1479
3787,3787,0.4134,8.6924,0.1479
3788,3788,0.4352,8.1097,0.1478
3789,3789,0.4471,7.4701,0.1477
3790,3790,0.4394,7.1021,0.1477
3791,3791,0.4279,7.1847,0.1476
3792,3792,0.4230,7.3083,0.1476
3793,3793,0.4375,7.0076,0.1475
3794,3794,0.4346,7.0174,0.1475
3795,3795,0.4400,7.1715,0.1474
3796,3796,0.4487,7.1250,0.1473
3797,3797,0.4389,6.9049,0.1473
3798,3798,0.4496,6.8667,0.1472
3799,3799,0.4398,7.0979,0.1472
3800,3800,0.4301,6.9882,0.1471
3801,3801,0.4376,6.7444,0.1470
3802,3802,0.4465,7.3965,0.1470
3803,3803,0.4331,6.9813,0.1469
3804,3804,0.4422,7.3236,0.1469
3805,3805,0.4449,6.9667,0.1468
3806,3806,0.4208,7.8653,0.1468
3807,3807,0.4633,7.7208,0.1467
3808,3808,0.4373,7.3194,0.1466
3809,3809,0.4413,7.5910,0.1466
3810,3810,0.4476,7.3896,0.1465
3811,3811,0.4436,7.5993,0.1465
3812,3812,0.4644,7.2507,0.1464
3813,3813,0.4397,7.3757,0.1463
3814,3814,0.4327,7.8431,0.1463
3815,3815,0.4264,8.5458,0.1462
3816,3816,0.4137,8.5896,0.1462
3817,3817,0.4558,7.8438,0.1461
3818,3818,0.4350,8.5806,0.1461
3819,3819,0.4306,8.1062,0.1460
3820,3820,0.4264,8.5861,0.1459
3821,3821,0.4254,9.2667,0.1459
3822,3822,0.4262,8.6931,0.1458
3823,3823,0.4337,9.0153,0.1458
3824,3824,0.4149,9.0139,0.1457
3825,3825,0.4272,9.2201,0.1457
3826,3826,0.4380,9.4681,0.1456
3827,3827,0.4264,9.3181,0.1455
3828,3828,0.4233,9.0208,0.1455
3829,3829,0.4110,9.0312,0.1454
3830,3830,0.3995,8.8917,0.1454
3831,3831,0.4189,8.5771,0.1453
3832,3832,0.4308,7.8229,0.1453
3833,3833,0.4317,7.9368,0.1452
3834,3834,0.4334,7.6014,0.1451
3835,3835,0.4236,7.7771,0.1451
3836,3836,0.4421,7.5368,0.1450
3837,3837,0.4220,7.5687,0.1450
3838,3838,0.4334,7.9188,0.1449
3839,3839,0.4342,8.1819,0.1449
3840,3840,0.4445,7.8236,0.1448
3841,3841,0.4391,7.7896,0.1447
3842,3842,0.4312,7.6153,0.1447
3843,3843,0.4241,7.4104,0.1446
3844,3844,0.4227,7.7549,0.1446
3845,3845,0.4475,7.5354,0.1445
3846,3846,0.4322,7.5993,0.1445
3847,3847,0.4329,7.5722,0.1444
3848,3848,0.4240,7.8750,0.1443
3849,3849,0.4269,7.7215,0.1443
3850,3850,0.4005,8.2924,0.1442
3851,3851,0.4109,8.2715,0.1442
3852,3852,0.4054,8.7868,0.1441
3853,3853,0.4441,8.1528,0.1441
3854,3854,0.4315,8.1090,0.1440
3855,3855,0.4091,8.4917,0.1440
3856,3856,0.4025,9.6556,0.1439
3857,3857,0.4135,9.5021,0.1438
3858,3858,0.4184,8.5736,0.1438
3859,3859,0.4261,8.1049,0.1437
3860,3860,0.4134,8.2868,0.1437
3861,3861,0.4144,8.3639,0.1436
3862,3862,0.4168,8.8847,0.1436
3863,3863,0.4209,9.0549,0.1435
3864,3864,0.4217,8.6354,0.1434
3865,3865,0.4223,8.9208,0.1434
3866,3866,0.4224,9.0444,0.1433
3867,3867,0.4252,8.6278,0.1433
3868,3868,0.4398,8.6153,0.1432
3869,3869,0.4274,8.8104,0.1432
3870,3870,0.4425,8.4000,0.1431
3871,3871,0.4132,9.1493,0.1431
3872,3872,0.4201,8.9958,0.1430
3873,3873,0.4104,9.4104,0.1429
3874,3874,0.4219,8.3681,0.1429
3875,3875,0.4247,8.4931,0.1428
3876,3876,0.4268,8.5285,0.1428
3877,3877,0.4185,8.5306,0.1427
3878,3878,0.4468,8.1382,0.1427
3879,3879,0.4219,8.3014,0.1426
3880,3880,0.4317,8.3090,0.1426
3881,3881,0.4552,7.9083,0.1425
3882,3882,0.4486,7.9028,0.1424
3883,3883,0.4385,7.8451,0.1424
3884,3884,0.4336,7.9694,0.1423
3885,3885,0.4556,7.9375,0.1423
3886,3886,0.4238,8.2847,0.1422
3887,3887,0.4300,8.1104,0.1422
3888,3888,0.4352,8.0667,0.1421
3889,3889,0.4362,8.0931,0.1421
3890,3890,0.4272,7.6688,0.1420
3891,3891,0.4202,8.6910,0.1419
3892,3892,0.4270,8.5125,0.1419
3893,3893,0.4394,8.3535,0.1418
3894,3894,0.4217,7.8167,0.1418
3895,3895,0.4182,8.4764,0.1417
3896,3896,0.4311,7.7500,0.1417
3897,3897,0.4118,8.6590,0.1416
3898,3898,0.4277,7.7597,0.1416
3899,3899,0.4271,7.9896,0.1415
3900,3900,0.4212,8.2063,0.1414
3901,3901,0.4170,8.1049,0.1414
3902,3902,0.4414,8.0403,0.1413
3903,3903,0.4416,7.8736,0.1413
3904,3904,0.4303,8.3583,0.1412
3905,3905,0.4303,8.6861,0.1412
3906,3906,0.4259,8.0410,0.1411
3907,3907,0.4433,7.7674,0.1411
3908,3908,0.3969,8.9924,0.1410
3909,3909,0.4135,9.1049,0.1410
3910,3910,0.4140,8.4604,0.1409
3911,3911,0.4297,7.6521,0.1408
3912,3912,0.4512,7.2132,0.1408
3913,3913,0.4387,6.9382,0.1407
3914,3914,0.4451,7.0771,0.1407
3915,3915,0.4518,7.1472,0.1406
3916,3916,0.4371,7.2521,0.1406
3917,3917,0.4389,7.0757,0.1405
3918,3918,0.4405,6.8493,0.1405
3919,3919,0.4284,7.4910,0.1404
3920,3920,0.4171,7.8764,0.1404
3921,3921,0.4224,7.6063,0.1403
3922,3922,0.4160,7.9660,0.1402
3923,3923,0.4155,8.1028,0.1402
3924,3924,0.4158,8.1444,0.1401
3925,3925,0.4132,8.4049,0.1401
3926,3926,0.4371,8.6882,0.1400
3927,3927,0.4173,8.3896,0.1400
3928,3928,0.4356,7.4243,0.1399
3929,3929,0.4292,7.7764,0.1399
3930,3930,0.4220,7.9076,0.1398
3931,3931,0.4360,8.0125,0.1398
3932,3932,0.4197,8.1757,0.1397
3933,3933,0.4228,8.0847,0.1397
3934,3934,0.4176,7.6840,0.1396
3935,3935,0.4238,8.2188,0.1395
3936,3936,0.4480,7.3278,0.1395
3937,3937,0.4506,7.2715,0.1394
3938,3938,0.4550,7.0903,0.1394
3939,3939,0.4296,7.0076,0.1393
3940,3940,0.4489,7.0354,0.1393
3941,3941,0.4444,7.0833,0.1392
3942,3942,0.4296,7.1042,0.1392
3943,3943,0.4340,7.3833,0.1391
3944,3944,0.4204,8.5514,0.1391
3945,3945,0.4358,8.1090,0.1390
3946,3946,0.4140,8.3896,0.1390
3947,3947,0.4395,7.8514,0.1389
3948,3948,0.4553,7.5681,0.1389
3949,3949,0.4661,7.3312,0.1388
3950,3950,0.4511,7.0743,0.1387
3951,3951,0.4461,7.6778,0.1387
3952,3952,0.4505,7.5639,0.1386
3953,3953,0.4313,7.8236,0.1386
3954,3954,0.4329,7.9007,0.1385
3955,3955,0.4269,8.0437,0.1385
3956,3956,0.4320,8.0215,0.1384
3957,3957,0.4332,8.2125,0.1384
3958,3958,0.4355,8.1882,0.1383
3959,3959,0.4356,8.2583,0.1383
3960,3960,0.4281,8.2576,0.1382
3961,3961,0.4363,8.3097,0.1382
3962,3962,0.4326,7.9688,0.1381
3963,3963,0.4317,7.9875,0.1381
3964,3964,0.4279,8.2500,0.1380
3965,3965,0.4275,8.3181,0.1379
3966,3966,0.4246,8.7042,0.1379
3967,3967,0.4224,8.4715,0.1378
3968,3968,0.4402,8.0278,0.1378
3969,3969,0.4208,7.8771,0.1377
3970,3970,0.4271,8.0000,0.1377
3971,3971,0.4477,7.8049,0.1376
3972,3972,0.4230,8.1479,0.1376
3973,3973,0.4373,7.9451,0.1375
3974,3974,0.4351,7.8667,0.1375
3975,3975,0.4244,8.1757,0.1374
3976,3976,0.4315,7.7938,0.1374
3977,3977,0.4276,7.8160,0.1373
3978,3978,0.4519,7.3097,0.1373
3979,3979,0.4494,7.2951,0.1372
3980,3980,0.4512,7.2007,0.1372
3981,3981,0.4589,7.2111,0.1371
3982,3982,0.4416,7.3333,0.1371
3983,3983,0.4184,7.8722,0.1370
3984,3984,0.4217,8.1771,0.1370
3985,3985,0.4211,8.4278,0.1369
3986,3986,0.4270,8.2993,0.1368
3987,3987,0.4279,7.8104,0.1368
3988,3988,0.4388,7.6049,0.1367
3989,3989,0.4489,7.1049,0.1367
3990,3990,0.4396,7.8014,0.1366
3991,3991,0.4431,7.5799,0.1366
3992,3992,0.4574,7.5424,0.1365
3993,3993,0.4450,7.8299,0.1365
3994,3994,0.4179,7.7743,0.1364
3995,3995,0.4457,7.6590,0.1364
3996,3996,0.4351,7.5028,0.1363
3997,3997,0.4178,8.1785,0.1363
3998,3998,0.4162,8.2944,0.1362
3999,3999,0.4399,7.9639,0.1362
4000,4000,0.4249,8.1292,0.1361
4001,4001,0.4385,7.9757,0.1361
4002,4002,0.4348,7.5472,0.1360
4003,4003,0.4279,7.7292,0.1360
4004,4004,0.4455,7.6757,0.1359
4005,4005,0.4240,7.6035,0.1359
4006,4006,0.4172,8.0424,0.1358
4007,4007,0.4316,7.8708,0.1358
4008,4008,0.4597,6.9333,0.1357
4009,4009,0.4620,7.4562,0.1357
4010,4010,0.4702,6.9292,0.1356
4011,4011,0.4548,6.8111,0.1356
4012,4012,0.4486,7.5444,0.1355
4013,4013,0.4357,7.4528,0.1355
4014,4014,0.4451,7.2458,0.1354
4015,4015,0.4504,7.5931,0.1353
4016,4016,0.4004,8.4458,0.1353
4017,4017,0.4008,8.7056,0.1352
4018,4018,0.3965,8.8187,0.1352
4019,4019,0.4031,9.0743,0.1351
4020,4020,0.4117,8.8903,0.1351
4021,4021,0.4477,7.5396,0.1350
4022,4022,0.4305,8.2660,0.1350
4023,4023,0.4366,8.1389,0.1349
4024,4024,0.4378,8.1931,0.1349
4025,4025,0.4351,7.9951,0.1348
4026,4026,0.4448,8.8097,0.1348
4027,4027,0.4381,8.5590,0.1347
4028,4028,0.4425,8.1410,0.1347
4029,4029,0.4462,8.2382,0.1346
4030,4030,0.4481,8.1312,0.1346
4031,4031,0.4262,8.7389,0.1345
4032,4032,0.4407,8.1222,0.1345
4033,4033,0.4292,8.2188,0.1344
4034,4034,0.4354,7.8021,0.1344
4035,4035,0.4377,8.2653,0.1343
4036,4036,0.4420,8.5174,0.1343
4037,4037,0.4478,7.8694,0.1342
4038,4038,0.4206,8.6924,0.1342
4039,4039,0.4356,8.0403,0.1341
4040,4040,0.4395,7.1528,0.1341
4041,4041,0.4367,7.6604,0.1340
4042,4042,0.4375,7.4465,0.1340
4043,4043,0.4480,7.2715,0.1339
4044,4044,0.4216,7.7701,0.1339
4045,4045,0.4395,7.8285,0.1338
4046,4046,0.4404,7.5590,0.1338
4047,4047,0.4433,7.8049,0.1337
4048,4048,0.4292,8.0410,0.1337
4049,4049,0.4223,8.1062,0.1336
4050,4050,0.4500,7.7819,0.1336
4051,4051,0.4241,7.6931,0.1335
4052,4052,0.4227,8.1125,0.1335
4053,4053,0.4388,7.7826,0.1334
4054,4054,0.4319,7.8868,0.1334
4055,4055,0.4374,8.0146,0.1333
4056,4056,0.4341,8.0292,0.1333
4057,4057,0.4336,7.7188,0.1332
4058,4058,0.4212,8.0243,0.1332
4059,4059,0.4152,8.7882,0.1331
4060,4060,0.4568,8.3681,0.1331
4061,4061,0.4382,7.8812,0.1330
4062,4062,0.4256,8.1639,0.1330
4063,4063,0.4506,7.6194,0.1329
4064,4064,0.4409,8.2542,0.1329
4065,4065,0.4193,8.2542,0.1328
4066,4066,0.4173,8.6701,0.1328
4067,4067,0.4162,8.6069,0.1327
4068,4068,0.4081,8.2417,0.1327
4069,4069,0.4251,7.8736,0.1326
4070,4070,0.4277,7.9375,0.1326
4071,4071,0.4275,8.1028,0.1325
4072,4072,0.4234,7.4847,0.1325
4073,4073,0.4138,8.1917,0.1324
4074,4074,0.4295,7.5174,0.1324
4075,4075,0.4398,7.5938,0.1323
4076,4076,0.4355,7.1764,0.1323
4077,4077,0.4398,7.9319,0.1322
4078,4078,0.4431,7.7736,0.1322
